Unnamed: 0,Rank,COE_score,Farm,weight_(lbs.),High_bid,Total_value,Company,Farmer/Rep.,Altitude,Country,Year,City,Region,Coffee_characteristics,Flavor,Acidity,Process,Variety,Coffee Growing Area,Farm_size,country
57,12,86.19,API Mushonyi,,$8.91/lb,"$18,840.37","Toa Coffee Co., Ltd",Gatebuka Thomas,1828,Rwanda,2011,Rutsiro,Western,"Long finish, well-balanced","Dark chocolate in aroma, cedar wood, complex, mulberry, stone fruits, rum and raisin",Citric acidity,"Dry , underwater",Bourbón Mayaguez,-1.0,-1,Rwanda
58,13,86.09,RMC,,$8.70/lb,"$17,627.24",Kaffeemanufaktur Machhoerndl,Ubunitegeka J. Baptiste,1459,Rwanda,2011,Gakenke,Northern,smooth finish,"Vanilla, peach, apricot, apple, sweet lemon, chocolate, complex fruits, black cherry, cranberry","Grapefruit acidity, lemon, apple",Wet Process,Bourbón,-1.0,-1,Rwanda
59,14,86.06,Cyingwa,,$8.60/lb,"$18,785.93",Bolaven Farms,Kayijamahe Benoit,1478,Rwanda,2011,Rusizi,Western,"Soft, elegant, juicy mouthfeel","Caramel, honey on aroma, vanilla, strawberry, dark chocolate, floral notes, pineapple, passion fruit, orange, sweet tobacco, grapefruit, Amaretto","Lively, balanced, citric",Wet Process,Arabica,-1.0,-1,Rwanda
60,15,86.0,Unguka Muhinzi,,$6.90/lb,"$7,645.41",Orsir Coffee (Taiwan),IYAKAREMYE Jeremie,1415,Rwanda,2011,Kirehe,Eastern,"Long finish, clean, elegant, rounded, long aftertaste","Chocolate, orange, strawberry, almond, cinnamon, blackcurrant, melon, floral notes","Green apple, citric, complex fruit","Dry , underwater",Bourbón Mayaguez,-1.0,-1,Rwanda
61,16,85.97,API Mushonyi,,$6.10/lb,"$14,676.66","Wataru & Co., Ltd.",Bahiganumva J. Pierre,1828,Rwanda,2011,Rutsiro,Western,Sparking dry wine finish,"Sweet floral banana brown sugar dark chocolate caramel peach/nectarine, red berries","Lemon citric, dry acidity","Dry , underwater",Bourbón Mayaguez,-1.0,-1,Rwanda
62,17,85.84,MARABA III SOVU,,$7.70/lb,"$14,626.00","Shenandoah Joe, Barnie’s CoffeeKitchen and Royal Coffee New York Inc.",Ahorugereje Francois,1764,Rwanda,2011,Huye,Southern,"Spice/smoke aftertaste, improves as cools","Dark chocolate, grapefruit, honey, tea tree","Crisp, rounded acidity, cherry and apple acidity",Wet Process,Bourbón,-1.0,-1,Rwanda
63,18,85.81,Ngamba,,$5.70/lb,"$10,274.76","Tashiro Coffee Co.,Ltd",Munganyimana Berten,1595,Rwanda,2011,Kamonyi,Southern,"Viscose body, creamy mouthfeel","Delicate, melon in aroma, green tea, toasted bread, green apple, lemon grass, caramel, marzipan, almond, sweet floral notes","Bright orange, tannic, tea-like",Wet Process,Arabica,-1.0,-1,Rwanda
64,19,85.69,Nyakizu CWS,,$7.30/lb,"$16,639.47","Shenandoah Joe, Greene Brothers, Cosmic Cup Coffee, St. Lawrence Coffee, Boston Common Coffee Co., Rook Coffee, Spro Coffee, Royal Coffee N.Y., Inc.",Nyirantwari Elisabeth,1819,Rwanda,2011,Nyaruguru,Southern,"Fruit-driven body, long juicy finish","Raspberry in aroma, lemon, brown sugar, dark chocolate, caramel","Distinct citric acidity, lemon, orange, lime",Wet Process,Bourbón,-1.0,-1,Rwanda
65,20,85.69,INGOBOKA,,$6.20/lb,"$15,702.37","Silo Coffee Store for Five Senses, Syndicate Espresso, Sensory Lab, Dimattina Coffee, Proud Mary, Seven Seeds and Penny Farthing Espresso",Sibomana Nuru,1481,Rwanda,2011,Rutsiro,Western,"Creamy finish, pleasant aftertaste, sweet and pleasant acidity in finish, soft, balanced","Tangy fruit, chocolate, orange, honey, bright cherry","Green apple, malic",Wet Process,Arabica,-1.0,-1,Rwanda
66,21,85.66,KOAKAKA/KARAMBI,,$5.25/lb,"$10,637.13",Coffee Magazine Company Ltd.,Nyirindekwe Evaliste,1685,Rwanda,2011,Huye,Southern,"Creamy, very sweet finish, tea-like, mouthfeel, smooth, sweet, spicy finish","Floral, caramel, cherry, clove, cinnamon, spices, hazelnut, honey, almond, lemon","Elegant, citric, tartaric, malic, bright",Wet Process,Bourbón,-1.0,-1,Rwanda
67,22,85.59,Bushoki Coffee Washing Station,,$5.75/lb,"$12,014.22","Wataru & Co., Ltd.",Barhubwenge Protais,1776,Rwanda,2011,Rulindo,Northern,"Full body, smooth, sugar cane sweetness, black tea in aftertaste","Black pepper, cinnamon, chocolate, honey, cherry wine, cherry/chocolate","Effervescent, raspberry, orange","Dry , underwater",Bourbón Mayaguez,-1.0,-1,Rwanda
68,23,85.56,Nyarusiza CWS,,$5.15/lb,"$13,369.19",Gamsung international coffea coffee Inc.,Niyirora Vinvent,1785,Rwanda,2011,Nyamagabe,Southern,"Elegant, creamy mouthfeel","Caramel, baked apple, chocolate in aroma","Citric, orange, sweet grapefruit, lemon",Dry processing,Bourbón,-1.0,-1,Rwanda
69,24,85.44,MUSASA (API),,$6.05/lb,"$12,258.03",Coffee Bean International for Target,Nizeyimana Leonard,1525,Rwanda,2011,Rutsiro,Western,"Silky body, complex, long aftertaste, sweetens as cools, balanced, creamy, sweet finish","Floral, coffee blossom , mango","Crisp, fine malic, acidity, green apple",Wet Process,Arabica,-1.0,-1,Rwanda
70,25,85.41,Abakundakawa/Rushashi/Misozi,,$5.10/lb,"$12,270.65",Blue Bottle Coffee Co.,Uwitonze Vestine,1755,Rwanda,2011,Gakenke,Northern,"Buttery mouthfeel, sweetens as cooled","Dried fruits, citrus, orange, floral, dark chocolate, wild berries","Vibrant acidity, lemon",Wet Process,Arabica,-1.0,-1,Rwanda
71,26,85.19,Dukunde…,,$5.80/lb,"$14,087.85",Wataru & Co. Ltd.,Murekatete Odette,2002,Rwanda,2011,Gakenke,Northern,"Rounded body, balanced","Orange, pineapple, nougat, mandarin, candied fruit peel","Mandarin, lime",Wet Process,Bourbón,-1.0,-1,Rwanda
72,27,85.19,COOPAC/Nyamwenda,,$6.10/lb,"$11,973.08","MI Coffee coporation for EL CAFE coffee roasters, Coffee Radio,Coffee Eyagi, Coffee loves him, Told a story",Rwakagara Nzungize Emmanuel,1425,Rwanda,2011,Rubavu,Western,"Long sweet finish, creamy aftertaste, improves as cools","Marzipan, almond, cherry, peach, winey, fresh fruits, lemon","Lemon, crisp, plum-like acidity",Dry processing,Jackson,-1.0,-1,Rwanda
73,28,85.09,Mushonyi Washing Station-API,,$5.30/lb,"$10,570.64",Wataru for Ogawa Coffee,Mujawamariya Sezarie,1828,Rwanda,2011,Rutsiro,Western,"Clean, transparent, long sweet finish, well-structured","Citric, apple, peach, vanilla, brown sugar, tobacco, almond, exotic fruits","Malic, crisp, orange, refined","Dry , underwater",Bourbón Mayaguez,-1.0,-1,Rwanda
74,29,85.06,SACOF/Gishamwana,,$6.00/lb,"$12,322.02",Cafe Imports,Kagimbanyi Uwimbabazi,1478,Rwanda,2011,Rutsiro,Western,"Very clean, well-balanced, smooth mouthfeel, delicate, well-structured","Caramel, honey, red wine, merlot, pomegranate, cherry, peach",Raspberry fruit acids,Wet Process,Arabica,-1.0,-1,Rwanda
75,30,85.0,SACOF Rulindo,,$6.15/lb,"$10,124.25","Mercanta The Coffee Hunters for Caffè Cataldi (FR), Has Bean Coffee (UK), Kaffitár (Iceland), Origin Coffee Limited (UK), Melbourne Coffee Merchants (Aus), Origin Coffee Roasting (South Africa).",Kaziyumugabo Justin,1794,Rwanda,2011,Gakenke,Northern,"Buttery, honey sweetness, soft mouthfeel","Coffee blossom, orange blossom, cedar, liquorice, cinnamon, cherry, plum, brown sugar","Malic, mild citric/orange",Dry,Arabica,-1.0,-1,Rwanda
76,31,85.0,API Rwinyoni,,$6.00/lb,"$10,827.06",InterAmerican Coffee GmbH,Ngango Abraham,1542,Rwanda,2011,Rutsiro,Western,"Velvety body, long bright finish, elegant","Honey and cedar wood in aroma, brown sugar, caramel, apple, banana","Juicy, lemon","Dry , underwater",Bourbón Mayaguez,-1.0,-1,Rwanda
77,32,84.97,RMC,,$6.10/lb,"$13,517.97",Kaffebrenneriet as,Uwengimana Emmanuel,1459,Rwanda,2011,Gakenke,Northern,Medium body,"Floral, citric, cinnamon, marzipan, jasmine, orange","Bright, crisp, tropical fruit, lingering, transparent",Wet Process,Bourbón,-1.0,-1,Rwanda
78,33,84.53,SACOF Kigeyo,,$5.81/lb,"$11,955.30",Maranatha Import Export Pty Ltd for Gloria Jeans Coffees (Australia),Benimana Moussa,1613,Rwanda,2011,Rutsiro,Western,Spicy notes in aftertaste,"Caramel, peach, orange, passion fruit, red apple, Tokai wine","Grapefruit acidity, lively, crisp, grape acidity",Wet Process,Arabica,-1.0,-1,Rwanda
79,34,84.19,API Nyamyumba,,$5.25/lb,"$9,129.59",Boyd Coffee Company,Biryukomeye - Fabien,1742,Rwanda,2011,Rubavu,Western,"Good body, good structure, complex, sweet aftertaste","Caramel, roasted nuts, cocoa in aroma, toasted bread, chocolate, orange and lemon in aroma","Almond notes, syrupy sweet, citric acidity",Dry processing,Arabica,-1.0,-1,Rwanda
80,35,84.06,KOPAKAMA/ Misozi,,$5.01/lb,"$12,688.53",honuKATOCOFFEE Inc.,Nsabyimbabazi J.Claude,1757,Rwanda,2011,Rutsiro,Western,Creamy mouthfeel,"Floral, mandarin, apricot, apple, sweet orange","Lively, intense orange, lemon, grape",Wet Process,Arabica,-1.0,-1,Rwanda
81,36,84.0,Nyarusiza CWS,,$5.50/lb,"$12,362.46","Wataru & Co., Ltd.",Ruhirwa Pascal,1785,Rwanda,2011,Nyamagabe,Southern,rich mouthfeel,"Mandarin orange, bitter chocolate, red cherry, dried fruits, blackcurrant jam, granadilla",complex fruit acidity,Dry processing,Bourbón,-1.0,-1,Rwanda
82,1,90.19,GITESI Washing Station,,$11.10/lb,"$26,673.30","Time’s club for C-COOP, Kyokuto Fadie, Tashiro coffee and Coffee Libre",Gahizi Alexis,1750,Rwanda,2012,Karongi,Western,"well balanced, hibiscus, lingering aftertaste","apple blossom, clover, peach, cantaloupe, pineapple, raspberry, blackberry, blueberry, cherry, lemon tea, tea rose, marzipan, butter, toffee, caramel, butterscotch, honey, cocoa, cinnamon, raisin, allspice, juniper","lime, sparkling bright, juicy, complex",Washed,Bourbón,-1.0,-1,Rwanda
83,2,89.83,Huye Mountain Coffee Washing…,,$9.10/lb,"$15,042.30",Maruyama Coffee and branch coffee (Japan) and Orsir Coffee (Taiwan),Nyabyenda Jean Damascene,1900,Rwanda,2012,Huye,Southern,"floral, lavender in finish, creamy, elegant, rounded","honey, peach, rose, lime, dark chocolate, walnut, black tea, caramel, fig, plum, blackberry, cinnamon, savory, cedar, vine tomato","lime, orange, red grape, crisp, clear, effervescent, complex",Washed,Bourbón,-1.0,-1,Rwanda
84,3,89.53,NCMC Mibirizi Washing Station,,$9.90/lb,"$20,473.20",Campos Coffee,Multiple farmers on lot,1750,Rwanda,2012,Rusizi,Western,"silky body, long finish, refreshing buttery, well- structured","spicy, orange, cocoa, violet, peach, green tea, pineapple, butterscotch, almond, melon, honey, coriander","lemon grass, citric, lime, blackcurrant, juicy, effervescent, complex, sparkling",Washed,Bourbón,-1.0,-1,Rwanda
85,4,89.28,Mahembe Washing Station,,$9.20/lb,"$15,943.60","TERAROSA, Beany Beans(South Korea)",Musabyimana Justin,1800,Rwanda,2012,Nyamasheke,Western,"buttery mouthfeel, creamy, very clean and sweet, smooth","blood orange, jasmine, apricot, peach, tropical fruit, passion fruit, blackcurrant, blueberry, prunes, lychee, maple syrup, brown sugar, cinnamon, sandalwood, cedar","tangy, bright, lemon, grape, grapefruit, lime, complex fruits",Washed,Bourbón,-1.0,-1,Rwanda
86,5,89.03,NCMC Mibirizi Washing Station,,$6.20/lb,"$10,459.40","Mercanta The Coffee Hunters for Caffè Cataldi (FR), Has Bean Coffee (UK), Kkaffeespezialitaet (AT), Dutch Barista Coffee (NL), Java Coffee Company (PL), Liberty Coffee (SG), Café Lomi (FR), Den Gyldne Bonne AS (NO), Bolling Coffee (UK) and Origin Coffee R",Multiple farmers on lot,1750,Rwanda,2012,Rusizi,Western,"balanced, mango, cedar, rose, buttery mouthfeel, mouthwatering","floral, orange blossom, peach, mango, hibiscus, lavender, honeysuckle perfumed, jasmine, rose, nougat, honey, butterscotch, spicy","citric, refined, elegant, bright, green apple",Washed,Bourbón,-1.0,-1,Rwanda
87,6,88.89,Murundo Washing Station,,$5.60/lb,"$9,553.60",NAGAHAMA COFFEE Inc.,Niyirema Desire,1850,Rwanda,2012,Nyamasheke,Western,"hibiscus, glorious, juicy, tropical, candy sweet, winy","honey, sugarcane, cherry blossom, lychee, jasmine, tea rose, cinnamon, prune, plum, molasses, Assam tea, cocoa butter, blackberry, toffee, dark chocolate","grape, tartaric, intense, crisp",Washed,Bourbón,-1.0,-1,Rwanda
88,7,88.58,RWASHOSCO/BUFF COFFEE REMERA…,,$5.02/lb,"$10,787.98",Merlo Coffee,SUMBIRE JUVENAL,1785,Rwanda,2012,Nyamagabe,Southern,,"peach, mango, pineapple, papaya, orange blossom, red grapefruit, tea rose, lavender, hibiscus, raisin, green grape, caramel, cherry, molasses, honey","tartaric, complex, delicate, vibrant ACIDITY: complex, juicy, structured, lively, refined, lingering finish",Washed,Bourbón,-1.0,-1,Rwanda
89,8,87.75,RWASHOSCO/MARABA IV KIBINGO…,,$7.08/lb,"$13,112.16",Campos Coffee,Nyaminani J.Claude,1815,Rwanda,2012,Huye,Southern,"sophisticated, juicy, effervescent, well balanced, long finish","floral, perfume, hibiscus, rose, perfume, red grape, redcurrant, cherry, cocoa, sugarcane, caramel, butterscotch, spice, clove, red peppercorns, chestnut","key lime, grapefruit, bright",Washed,Bourbón,-1.0,-1,Rwanda
90,9,87.69,RWASHOSCO/MARABA IV KIBINGO…,,$4.20/lb,"$8,131.20",Kyokuto Fadie Corporation,Serufirira Jean Damascene,1815,Rwanda,2012,Huye,Southern,"balanced, well structured, pecan, sweet basil and mint in finish","floral, honeysuckle, lavender, perfumed, vanilla, peach, melon, pineapple, plum, caramel, honey, brown sugar cinnamon, sandalwood","citric, grapefruit, very bright, effervescent",Washed,Bourbón,-1.0,-1,Rwanda
91,10,87.69,Mwasa/COACAM Washing Station,,$6.00/lb,"$9,642.00","Wataru & Co., Ltd.",Uwineza Eraste,1636,Rwanda,2012,Nyamasheke,Western,"juicy, big body, silky, winter green in aftertaste","jasmine, honeysuckle, grape, passion fruit, apricot, plum, date, blackcurrant, caramel, honey, butter, cream, cedar, patchouli, sandalwood, herbal, mint, juniper, clove","malic, green apple, Meyer lemon, transparent",Washed,Bourbón,-1.0,-1,Rwanda
92,11,86.97,Nyamwenda/COOPAC Washing…,,$4.00/lb,"$10,248.00","Wataru & Co., Ltd.",RWAKAGARA NZUNGIZE Emmanuel,1481,Rwanda,2012,Rubavu,Western,"cocoa butter, plum, chamomile, potpourri, complex fruits","bergamot, honeysuckle, melon, blackberry, rosehip, orange in aroma","citric, tartaric, lively, very elegant",Washed,Bourbón,-1.0,-1,Rwanda
93,12,86.78,RWASHOSCO/MARABA IV KIBINGO…,,$4.61/lb,"$8,233.46",CHOI Coffee Roasters Company,Mutimwinka Christine,1815,Rwanda,2012,Huye,Southern,"syrupy, juicy, caramel in finish, crisp","malty, carob, herbal, menthol, butterscotch, date, toffee, close, patchouli, dark chocolate, blackberry jam","tartaric, grape, red apple",Washed,Bourbón,-1.0,-1,Rwanda
94,13,86.69,Vunga Coffee Washing Station,,$4.30/lb,"$7,396.00",Falcon Commodities Ltd,Mbarushimana Alphonse,1457,Rwanda,2012,Nyabihu,Western,"buttery, mouthfeel, very rounded, hibiscus, very long finish","jasmine, cherry, chocolate, lavender, lilac, cedar, lime, spice, cardamom, allspice","vibrant, refined, tartaric",Washed,Bourbón,-1.0,-1,Rwanda
95,14,86.69,RWASHOSCO/Maraba III Sovu…,,$4.10/lb,"$7,556.30","elbgold Röstkaffee GmbH (DE), VIEIA KAVA (LT), La Bohème Café (CZ)",Akimana Triphine,1764,Rwanda,2012,Huye,Southern,"complex, balanced, long finish, chewy, creamy, crème fraiche, stable","tropical fruits, pineapple, cocoa, jasmine, yellow grapefruit, molasses, vanilla, patchouli and sandalwood aromatics","structured, bright, citric, malic",Washed,Bourbón,-1.0,-1,Rwanda
96,15,86.64,Kirorero/COOPAC Washing…,,$5.60/lb,"$9,357.60",Wataru for OGAWA COFFEE,MUKABIHEZANDE Pacifique,1486,Rwanda,2012,Rutsiro,Western,"sandalwood aroma on finish, cocoa and cardamom finish, creamy","cherry, honey, apricot, floral, hibiscus, lavender, jasmine, mango, mulling spices","crisp, tangerine, citric",Washed,Bourbón,-1.0,-1,Rwanda
97,16,86.58,Nyakizu Washing Station,,$4.70/lb,"$21,023.10","Tashiro Coffee Co.,Ltd",Batakanwa Celestin,1819,Rwanda,2012,Nyaruguru,Southern,"smooth, round finish","carob, hibiscus, red grape, molasses, plum, raisin, basil, oregano, thyme, custard-like sweetness, buttery","lime, complex, orange zest, green apple",Washed,Bourbón,-1.0,-1,Rwanda
98,17,86.58,Misozi/Abakundakawa/Rushashi…,,$4.00/lb,"$7,408.00",honuKATOCOFFEE Inc,Bicamumakuba Jean-Marie Vianney,1755,Rwanda,2012,Gakenke,Northern,"long, lingering, anise in finish","dark chocolate, cardamom, black tea, honey, watermelon, nectarine","juicy, green grape, citric, orange",Washed,Bourbón,-1.0,-1,Rwanda
99,18,86.53,RWASHOSCO/Musasa-Ruli…,,$5.10/lb,"$9,006.60",Strategic Coffee Concepts for DeTower LLC,Maniragaba Casmir,1500,Rwanda,2012,Gakenke,Northern,"buttery mouthfeel, elegant","caramel, jasmine, raisin, grape, honey, brown sugar, vine tomato","tartaric, malic, soft, moderate",Washed,Bourbón,-1.0,-1,Rwanda
100,19,86.39,RWASHOSCO/Buff Coffee…,,$4.60/lb,"$10,750.20","Wataru & Co., Ltd.",MUDAKIKWA EVARISITI,1785,Rwanda,2012,Nyamagabe,Southern,"juicy, sweet, round, thick body","tobacco, blackcurrant, allspice, butterscotch, red apple, sandalwood, walnut, winter green, mint","tartaric, tart, citric, moderate, delicate",Washed,Bourbón,-1.0,-1,Rwanda
101,20,86.36,Rugamba Washing Station,,$4.00/lb,"$9,312.00",Kaffebrenneriet as,Muremera Jervais,1520,Rwanda,2012,Rutsiro,Western,"syrupy, balanced, long finish, anise in finish","peach, apricot, mango, plum, watermelon, honey, thyme, cranberry, chocolate brownie, almond","plum, apple, grape, bright",Washed,Bourbón,-1.0,-1,Rwanda
102,21,86.22,Kigeyo/SACOF Washing Station,,$4.00/lb,"$9,464.00",honuKATOCOFFEE Inc.,UWIHOREYE ANDRE,1613,Rwanda,2012,Rutsiro,Western,"comfort coffee, well rounded","stone fruit, peach, mint, carnation, chamomile, floral, hibiscus, lemon tea, white tea, bubblegum, raisin","lingering, tangerine, lime, well structured",Washed,Bourbón,-1.0,-1,Rwanda
103,22,86.14,Kigeyo/SACOF Washing Station,,$5.10/lb,"$7,002.30",Sunvillage Coffee Roasters,Nzungize Keza Anita,1613,Rwanda,2012,Rutsiro,Western,"creamy body, smooth, multidimensional","nectarine, orange blossom, cedar, green apple, lemon tea","tangy, lime, citric, lively, effervescent",Washed,Bourbón,-1.0,-1,Rwanda
104,23,85.81,RWASHOSCO/MARABA I CYARUMBO…,,$4.00/lb,"$8,044.00",Small Batch Specialty Coffee,MUKANDORIS costasie,-1,Rwanda,2012,Huye,Southern,"creamy body, ripe and very sweet","almond, peach, plum, jasmine, honey, brown sugar, red apple, dark fruits","citric, crisp, bright, tart, redcurrant, lime",Washed,Bourbón,-1.0,-1,Rwanda
105,24,85.67,Rusizi Speciality…,,$6.00/lb,"$7,632.00","Wataru & Co., Ltd.",SINDAYIHEBA JOB,1800,Rwanda,2012,Rusizi,Western,"basil in finish, cane sugar sweetness","lemon, lime, cedar, floral, jasmine, lavender, caramel, banana","moderate, malic, tartaric, bright, stone fruit acidity",Washed,Bourbón,-1.0,-1,Rwanda
106,25,85.53,Kinunu Washing Station,,$4.00/lb,"$22,620.00",honuKATOCOFFEE Inc.,Muremera Jervais,1500,Rwanda,2012,Rutsiro,Western,"complex, stable, sandalwood, allspice","allspice, floral, tobacco, hickory, peach, Granny Smith apple, amaretto, Muscat wine","citric, tight, elegant, bright",Washed,Bourbón,-1.0,-1,Rwanda
107,26,85.5,KOPAKAMA Washing Station,,$4.00/lb,"$17,460.00",honuKATOCOFFEE Inc.,Multiple farmers on lot,1750,Rwanda,2012,Rutsiro,Western,"creamy, consistent, long finish, mellow, dynamic","guava, tropical, honey, black cherry, bakers spice","crisp, malic, green grape, rich",Washed,Bourbón,-1.0,-1,Rwanda
108,1,91.09,Gishugi CAFERWA – CWS – Shangi,,$20.80/lb,"$32,219.20","UCC Ueshima Coffee Co., Ltd.",BAZIMAZIKI Emmanuel,1786 masl,Rwanda,2013,Nyamasheke,Western,"silky mouthfeel, smooth, milk chocolate, noble and clean","Orange, peach, macadamia, red pepper, coriander, mango, dried fruits, passion fruits, crème brulee, clove, red apple","bright, crisp, complex, structured, balanced, mandarin, acidity grapefruit, transparent",Washed,Bourbón,,.,Rwanda
109,2,89.94,N.C.M.C Mibirizi-CWS,,$15.55/lb,"$28,954.10","Time’s Club, Honey Coffee, Tashiro Coffee, Kyokuto Fadie Corporation, Coffee Libre",NIYIBIZI Venuste,1750 masl,Rwanda,2013,Rusizi,Western,"sweet, round, silky, creamy body, long and juicy aftertaste","butterscotch, floral, peaches, honey, milk chocolate, caramel, blackberry","complex, structured, malic, crisp, lemon",Washed,Bourbón,,.,Rwanda
110,3,89.69,Gisuma Coffee,,$11.30/lb,"$15,209.80","Maruyama Coffee, Cafe Maple (Japan), George Howell Coffee (USA) and Orsir Coffee (Taiwan)",MUGIRANEZA Jean Pierre,1705 masl,Rwanda,2013,Rusizi,Western,"refreshing, juicy and well balanced","apricot, watermelon, green grape, black tea, apples, jasmine, pineapple, sugarcane, violet, lime, Bing cherries, vanilla, bergamot","transparent, tartaric, complex",Washed,Bourbón,,.,Rwanda
111,4,89.47,KOAKAKA- Muganza,,$9.00/lb,"$13,293.00","EL CAFE coffee roasters, Seo Dongjin’s Coffee Lab, Told a Story, Beansfree, Coffee President, Coffee Island (S.Korea)",MUKAMPIRWA Marie,1785 masl,Rwanda,2013,Huye,Southern,"creamy, velvet, lush, consistent, nice mouthfeel, big body, long lasting","lime, honey, green apple, floral, lemon lime, grapefruit, lemon juice, melon","citric, malic, snappy",Washed,Bourbón,,.,Rwanda
112,5,89.44,Maraba III – Sovu,,$8.00/lb,"$14,840.00",Campos Coffee,KAMANA Alphonse,1764 masl,Rwanda,2013,Huye,Southern,"hints of tobacco, juicy aftertaste, heavy- round body, syrupy, effervescent","chocolate, orange blossom, cranberry, red grape, black currant, limes, lemon zest, tea rose, peach, mango, caramel, red apple, tangerine, chocolate covered cherries, mint-chocolate","citrus zest, structured, crisp, punchy, malic, lactic acid",Washed,Bourbón,,.,Rwanda
113,6,88.88,Huye Mountain Coffee,,$8.00/lb,"$12,808.00","Wataru & Co., Ltd.",NYABYENDA Jean Damascene,1764 masl,Rwanda,2013,Huye,Southern,"soft, creamy, nice body and mouth feel, perfume","orange, jasmine, chocolate, cherry, red apple, caramel, peach, orange cream icicle, apricot, red apple, spices","refined, bright, lime, malic, balanced, complex",Washed,Bourbón,,.,Rwanda
114,7,88.5,Muyongwe Coffee,,$8.20/lb,"$15,006.00",Kaffebrenneriet as,Yambabariye Jean Damascene,1644 masl,Rwanda,2013,Gakenke,Northern,"cooled well, balanced, smooth and juicy aftertaste","sweet lime, citrus, sugar, honey-lemon, floral, vanilla and almond, jasmine, cassis","bright, crisp, grapefruit, complex",Washed,Bourbón,,.,Rwanda
115,8,88.44,N.C.M.C Mibirizi-CWS 2,,$8.15/lb,"$15,582.80",Campos Coffee,KAYIJAHO M. Boniface,1750 masl,Rwanda,2013,Rusizi,Western,"round, viscous","apple, tangerine, orange, black currant, lemon, caramel, graham cracker","lemon, gentle, bright, structured, crispy, layered, snappy",Washed,Bourbón,,,Rwanda
116,9,86.78,Simbi CWS,,$8.05/lb,"$8,444.45","Wataru & Co., Ltd.",HAVUGIMANA Jean Damascene,1800 masl,Rwanda,2013,Huye,Southern,"sweet long finish, honey sweetness, smooth, milk chocolate aftertaste","red melon, watermelon, blossoms, spicy, caramel, banana, sweet tomato, apricot-sweetness, pineapple, grapefruit, almonds, roasted, toffee","lively, creamy, juicy, crisp, sparkling",Washed,Bourbón,,,Rwanda
117,10,86.66,SACOF – Rulindo,,$8.10/lb,"$7,557.30",Taf Coffee,HABUMUGISHA Jean Nepomuscene,1794 masl,Rwanda,2013,Rulindo,Northern,"syrupy body, consistent juicy, pineapple, passion fruit","milk chocolate, caramel, grape, almonds, banana, tangerine, molasses, red apples, peach, melon","malic, lemon, lime, zesty, crisp, tangy",Washed,Bourbón,,.,Rwanda
118,11a,86.63,Huye Mountain Coffee 2,,$8.40/lb,"$10,735.20","Bohemian (Anam-dong), Brilliant Coffee Company, Opus Coffee Roasters, Thumb’s up Coffee",MUKANKUSI Jaqueline,1764 masl,Rwanda,2013,Huye,Southern,"sparkling, effervescent, creamy body, clean, sweet, long lasting finish","lemon, tangerine, honey, caramel, floral, tropical, rose hip, black current, lemon zest, grapefruit, mango, passion fruit, cantaloupe","orange, crisp, citrus, lively",Washed,Bourbón,,.,Rwanda
119,11b,86.63,Rwatano CWS,,$8.10/lb,"$12,020.40",Wataru and Zoka Coffee,KAGAME,1819 masl,Rwanda,2013,Gisagara,Southern,"juicy after taste, creamy, medium body, floral","peach, grapefruit, apricot, cranberry nutmeg, kiwi fruit, honey, black tea, cantaloupe, jasmine, ginger","crisp, sparkling, clear",Washed,Bourbón,,.,Rwanda
120,12,86.47,Gatare Coffee,,$8.30/lb,"$15,720.20",Kaffebrenneriet as,NDUWAMUNGU Alex,1854 masl,Rwanda,2013,Nyamasheke,Western,"consistent, lasting flavor, well structured","floral, caramel, peach, black current, tangerine, black tea, banana, orange, red peeper, raspberries, honey-lemon","crisp, transparent, vibrant, lime, lemon, sparkling, citric acidity",Washed,Bourbón,,.,Rwanda
121,13,86.38,Dukundekawa – Musasa CWS,,$6.00/lb,"$11,310.00",honuKATOCOFFEE Inc.,TWAGIRAMUNGU Ezechiel,2002 masl,Rwanda,2013,Gakenke,Northern,"silky mouth feel, creamy, well rounded, smooth","plums, peach, cherries, apricot, floral, jasmine, lemon candy sweetness, green apple, honey, brown sugar","citric, complex, lemon",Washed,Bourbón,,.,Rwanda
122,14,85.97,KOAKAKA – Karambi,,$7.50/lb,"$12,270.00",Campos Coffee,NKURIKIYUMUKIZA Laurent,1685 masl,Rwanda,2013,Huye,Southern,"milky body, soft, creamy, lactic, lime finish","orange, chocolate, dried fruits, lime, vanilla lemon zest,,caramel, syrupy, coca cola, brown sugar","snappy, sparkling, crisp, clarity, bright, rounded",Washed,Bourbón,,.,Rwanda
123,1,91.0,CFC Muhondo,,$37.10/lb,"$50,122.10","Time’s Club, Coffee Libre, Kyokuto Fadie Corporation, TASHIRO COFFEE Co.,Ltd.",Terimbere kawa yacu,1600-2000 masl,Rwanda,2014,"Muhondo, Gakenke",North,"effervescent, sweet, pine aftertaste, dense, very clean, round, caramel finish, medium length",blackberry** sweet spice* raspberry* red apple* raisin* cinnamon red currants and black currant,malice* citric* red apple,Washed,,,-,Rwanda
